000120,577.0,3.0
398061,445.0,3.0
217017,167.0,3.0
217018,12.0,5.0
165707,41.0,5.0
262001,274.0,3.0
217015,417.0,1.0
165705,379.0,2.0
217016,326.0,2.0
000106,56.0,4.0
217013,161.0,4.0
519039,194.0,4.0
000105,52.0,5.0
510220,45.0,4.0
000104,105.0,4.0
217011,153.0,4.0
000103,145.0,3.0
217012,343.0,3.0
519035,252.0,4.0
000109,374.0,2.0
217010,120.0,4.0
519034,158.0,3.0
000107,483.0,1.0
519030,100.0,4.0
519033,135.0,4.0
519032,316.0,2.0
217008,191.0,3.0
377150,840.0,1.0
217009,259.0,4.0
510010,276.0,3.0
217027,405.0,1.0
217022,175.0,3.0
217023,145.0,4.0
519068,586.0,3.0
217021,73.0,5.0
519069,560.0,3.0
519066,392.0,3.0
450019,362.0,2.0
450018,486.0,1.0
164809,17.0,5.0
450011,403.0,3.0
450010,665.0,2.0
217019,231.0,3.0
164808,320.0,2.0
485119,342.0,3.0
485111,382.0,2.0
485114,402.0,2.0
519050,611.0,2.0
450008,362.0,2.0
229002,835.0,1.0
450007,589.0,3.0
660102,457.0,2.0
450009,858.0,1.0
450004,592.0,3.0
450003,211.0,4.0
450006,484.0,1.0
450005,752.0,2.0
710302,344.0,3.0
710301,493.0,1.0
450002,583.0,3.0
660109,492.0,1.0
450001,361.0,3.0
510030,113.0,4.0
240020,857.0,1.0
240022,268.0,4.0
519089,856.0,1.0
485105,388.0,2.0
180031,38.0,5.0
180030,238.0,3.0
485107,98.0,4.0
180033,94.0,4.0
510270,240.0,3.0
519087,7.0,5.0
213917,491.0,1.0
470088,189.0,3.0
159003,143.0,3.0
470089,424.0,2.0
159001,150.0,3.0
160216,400.0,1.0
160217,93.0,4.0
510260,37.0,5.0
160218,206.0,3.0
510020,282.0,3.0
164815,318.0,2.0
160219,380.0,2.0
000304,87.0,4.0
164812,368.0,2.0
160212,151.0,3.0
000303,83.0,4.0
160213,196.0,3.0
164810,316.0,3.0
160215,72.0,4.0
164811,129.0,4.0
519078,262.0,3.0
160211,23.0,5.0
470098,35.0,5.0
671010,779.0,2.0
000179,342.0,2.0
000177,73.0,4.0
001023,244.0,3.0
519300,303.0,2.0
202801,149.0,3.0
000182,43.0,5.0
000181,36.0,5.0
001031,497.0,1.0
770001,334.0,3.0
000180,189.0,3.0
151002,744.0,2.0
001033,249.0,3.0
151001,225.0,4.0
470068,337.0,2.0
000183,101.0,4.0
001013,205.0,3.0
000169,121.0,4.0
000171,239.0,3.0
620008,693.0,2.0
000170,138.0,4.0
620009,179.0,3.0
001021,256.0,3.0
000175,30.0,5.0
620004,860.0,1.0
000174,22.0,5.0
470078,431.0,2.0
620005,554.0,3.0
000173,157.0,4.0
620006,430.0,3.0
000172,323.0,3.0
460009,351.0,3.0
460008,334.0,3.0
620001,581.0,3.0
460007,139.0,4.0
000199,423.0,3.0
620002,834.0,1.0
620003,350.0,3.0
460001,587.0,3.0
164105,279.0,3.0
460005,446.0,3.0
460003,425.0,2.0
460002,507.0,3.0
510500,11.0,5.0
163005,423.0,1.0
460010,422.0,1.0
163003,239.0,3.0
163001,103.0,4.0
167601,340.0,2.0
000193,364.0,2.0
000192,502.0,1.0
000191,310.0,3.0
000197,19.0,5.0
470059,299.0,3.0
000194,118.0,4.0
470058,162.0,4.0
370022,501.0,1.0
162108,208.0,3.0
161019,408.0,2.0
370023,172.0,3.0
370024,336.0,3.0
370025,277.0,3.0
162105,309.0,2.0
000138,51.0,5.0
161015,242.0,3.0
000137,47.0,5.0
162107,26.0,5.0
370021,420.0,2.0
161017,7.0,5.0
000136,588.0,3.0
460220,48.0,4.0
519100,183.0,3.0
161014,188.0,3.0
162102,192.0,4.0
370026,251.0,3.0
370027,861.0,1.0
161010,398.0,1.0
470028,674.0,2.0
000124,792.0,2.0
000123,137.0,4.0
070099,353.0,3.0
000122,109.0,4.0
000121,411.0,3.0
000128,48.0,5.0
161005,76.0,4.0
000127,386.0,3.0
000125,799.0,1.0
000129,42.0,5.0
510510,16.0,5.0
000131,300.0,3.0
000130,511.0,1.0
288001,163.0,4.0
320021,28.0,5.0
288002,82.0,5.0
320022,166.0,4.0
511880,137.0,4.0
128013,346.0,3.0
001001,418.0,2.0
210011,711.0,2.0
210010,788.0,2.0
001003,332.0,3.0
510310,292.0,2.0
519123,222.0,3.0
519122,287.0,3.0
163211,147.0,4.0
519124,286.0,3.0
163210,164.0,4.0
519121,349.0,3.0
519120,671.0,2.0
470006,340.0,3.0
470008,568.0,3.0
470007,84.0,4.0
210009,378.0,3.0
470009,90.0,4.0
210004,26.0,5.0
320018,281.0,4.0
210003,863.0,1.0
210002,48.0,5.0
320016,51.0,5.0
001011,228.0,3.0
320017,203.0,3.0
210001,521.0,3.0
320014,40.0,5.0
210008,596.0,3.0
210007,70.0,5.0
320012,106.0,4.0
210005,707.0,2.0
320013,424.0,1.0
519119,421.0,2.0
096001,107.0,4.0
163208,258.0,3.0
000143,273.0,3.0
163209,141.0,3.0
519116,115.0,4.0
000149,406.0,2.0
519115,607.0,2.0
000148,146.0,4.0
519118,223.0,3.0
510300,300.0,2.0
541005,110.0,4.0
000147,123.0,4.0
371120,219.0,3.0
519117,33.0,5.0
519112,283.0,3.0
519111,454.0,2.0
519113,352.0,3.0
519110,9.0,5.0
360001,158.0,4.0
470018,55.0,4.0
360009,243.0,3.0
470011,512.0,1.0
470010,347.0,3.0
000153,387.0,2.0
360007,57.0,5.0
000152,352.0,3.0
360008,518.0,1.0
000151,517.0,1.0
360005,335.0,3.0
000150,516.0,1.0
360006,210.0,4.0
519704,440.0,3.0
519702,672.0,2.0
080008,49.0,5.0
519700,637.0,2.0
750001,697.0,2.0
080009,215.0,3.0
050030,89.0,4.0
166105,301.0,2.0
360014,515.0,1.0
360012,644.0,2.0
360013,385.0,2.0
360010,748.0,2.0
360011,22.0,5.0
160808,70.0,4.0
080005,624.0,2.0
160807,314.0,2.0
080006,210.0,3.0
080007,458.0,3.0
160809,278.0,3.0
080001,127.0,4.0
080002,84.0,5.0
360016,350.0,3.0
160806,319.0,2.0
080003,340.0,3.0
160805,218.0,3.0
050027,389.0,2.0
320010,154.0,3.0
050028,514.0,1.0
320011,76.0,5.0
050025,211.0,3.0
050026,241.0,4.0
050020,389.0,1.0
050023,203.0,3.0
050024,119.0,4.0
050021,83.0,4.0
050022,614.0,2.0
200001,216.0,4.0
080010,303.0,3.0
630001,20.0,5.0
630002,405.0,3.0
320009,148.0,4.0
750005,370.0,3.0
320007,720.0,2.0
080015,724.0,2.0
320008,321.0,3.0
750003,282.0,3.0
320005,321.0,3.0
750002,176.0,3.0
320006,149.0,4.0
320003,285.0,4.0
320004,187.0,3.0
080012,29.0,5.0
320001,180.0,4.0
161911,130.0,4.0
050016,168.0,4.0
519727,710.0,2.0
161910,350.0,2.0
050014,104.0,4.0
519725,519.0,1.0
050015,217.0,3.0
519723,289.0,3.0
519720,199.0,3.0
050018,838.0,1.0
050019,27.0,5.0
630005,27.0,5.0
200007,409.0,3.0
630006,147.0,4.0
200006,864.0,1.0
630003,4.0,5.0
200009,95.0,4.0
200008,714.0,2.0
630009,440.0,2.0
050012,811.0,1.0
573003,197.0,3.0
200002,259.0,3.0
050013,267.0,3.0
630007,160.0,4.0
050010,773.0,2.0
050011,311.0,3.0
630008,108.0,4.0
200010,173.0,4.0
200012,566.0,3.0
200011,301.0,3.0
630010,427.0,3.0
630011,2.0,5.0
457001,140.0,3.0
519718,364.0,2.0
510900,185.0,3.0
350006,106.0,4.0
050006,20.0,5.0
160810,386.0,1.0
585001,47.0,4.0
350007,812.0,1.0
161902,139.0,4.0
350008,632.0,2.0
519714,396.0,3.0
050004,715.0,2.0
350009,830.0,1.0
372010,181.0,3.0
050009,683.0,2.0
519712,833.0,1.0
050007,733.0,2.0
050008,763.0,2.0
519710,767.0,2.0
630016,6.0,5.0
092002,428.0,2.0
630015,1.0,5.0
350001,262.0,4.0
350002,601.0,2.0
050001,633.0,2.0
200013,312.0,3.0
050002,247.0,3.0
200015,383.0,3.0
350005,785.0,2.0
118002,50.0,4.0
118001,352.0,2.0
161908,187.0,3.0
161907,69.0,4.0
519709,128.0,4.0
161903,157.0,3.0
519706,97.0,4.0
519989,206.0,3.0
519987,111.0,4.0
519985,126.0,4.0
519983,3.0,5.0
070005,307.0,3.0
070006,362.0,3.0
519981,271.0,3.0
166301,86.0,5.0
070003,384.0,3.0
571002,310.0,3.0
070001,329.0,3.0
070002,737.0,2.0
070009,66.0,4.0
519979,237.0,4.0
070010,429.0,3.0
291007,152.0,4.0
070011,584.0,3.0
519977,13.0,5.0
519976,260.0,3.0
519731,57.0,4.0
070018,660.0,2.0
519730,53.0,5.0
070019,641.0,2.0
518880,365.0,2.0
070016,525.0,1.0
070017,534.0,3.0
610007,212.0,4.0
610008,357.0,3.0
070015,394.0,2.0
070012,121.0,4.0
610005,628.0,2.0
070013,96.0,4.0
610006,254.0,4.0
001063,77.0,4.0
001065,71.0,4.0
001066,56.0,4.0
001061,74.0,4.0
070021,228.0,4.0
070022,278.0,4.0
070020,216.0,3.0
070027,23.0,5.0
070025,526.0,1.0
070026,529.0,1.0
070023,144.0,3.0
610003,149.0,4.0
610004,438.0,3.0
470888,99.0,4.0
610001,823.0,1.0
610002,725.0,2.0
519519,323.0,3.0
050203,81.0,4.0
070032,472.0,3.0
070033,397.0,2.0
070030,5.0,5.0
050201,727.0,2.0
050202,82.0,4.0
070031,230.0,3.0
519993,638.0,2.0
070038,331.0,3.0
519991,115.0,4.0
070037,306.0,3.0
202002,424.0,3.0
202003,473.0,3.0
202001,442.0,3.0
161614,358.0,2.0
110028,401.0,2.0
162703,331.0,2.0
161613,20.0,5.0
110029,68.0,5.0
110026,25.0,5.0
161616,531.0,3.0
110027,337.0,3.0
161610,220.0,3.0
110025,246.0,4.0
161612,101.0,4.0
110022,551.0,3.0
110023,742.0,2.0
161611,787.0,2.0
202009,223.0,4.0
202007,564.0,3.0
202005,289.0,3.0
510170,184.0,3.0
202011,159.0,4.0
110031,304.0,2.0
110032,192.0,3.0
110030,91.0,4.0
161618,465.0,2.0
161619,196.0,3.0
160514,39.0,5.0
110017,234.0,3.0
161603,446.0,2.0
511010,407.0,1.0
160513,273.0,3.0
110018,333.0,3.0
110015,314.0,3.0
161605,526.0,3.0
160515,152.0,3.0
161604,288.0,3.0
110013,457.0,3.0
570008,506.0,3.0
160512,24.0,5.0
161601,434.0,3.0
110011,778.0,2.0
570006,865.0,1.0
110012,406.0,3.0
570007,676.0,2.0
570005,122.0,4.0
202019,165.0,4.0
202017,135.0,4.0
570001,260.0,4.0
110019,213.0,3.0
202015,294.0,2.0
510160,348.0,2.0
202025,8.0,5.0
202023,201.0,4.0
202021,281.0,3.0
110020,302.0,2.0
110021,171.0,3.0
161607,406.0,1.0
161606,264.0,4.0
161609,416.0,3.0
163816,17.0,5.0
110007,281.0,3.0
164902,334.0,2.0
163813,236.0,3.0
110005,447.0,3.0
163811,467.0,2.0
110002,622.0,2.0
260111,740.0,2.0
163812,257.0,3.0
260110,125.0,4.0
110003,356.0,2.0
163810,62.0,5.0
110001,197.0,4.0
260112,817.0,1.0
260115,233.0,4.0
260117,557.0,3.0
260116,389.0,3.0
510190,93.0,4.0
110008,427.0,2.0
202027,377.0,3.0
110009,487.0,3.0
040048,96.0,4.0
110010,815.0,1.0
040041,207.0,3.0
040040,136.0,4.0
163819,409.0,1.0
040047,95.0,4.0
040046,61.0,4.0
163817,31.0,5.0
040045,470.0,2.0
163818,455.0,3.0
161625,401.0,1.0
163804,206.0,4.0
162714,207.0,3.0
161624,355.0,2.0
163805,431.0,3.0
730002,866.0,1.0
162716,226.0,3.0
730001,205.0,4.0
162715,408.0,1.0
163803,530.0,3.0
163801,297.0,2.0
161620,324.0,2.0
162712,284.0,3.0
650002,383.0,2.0
650001,211.0,3.0
162711,27.0,5.0
260101,364.0,3.0
260104,385.0,3.0
260103,797.0,2.0
260108,390.0,3.0
510180,394.0,1.0
260109,542.0,3.0
375010,372.0,3.0
582003,867.0,1.0
163808,253.0,3.0
163809,573.0,3.0
163806,330.0,3.0
582002,473.0,2.0
582001,359.0,2.0
163807,311.0,3.0
161812,235.0,3.0
161811,112.0,4.0
161813,336.0,2.0
100020,240.0,4.0
160721,373.0,2.0
161810,39.0,5.0
160720,346.0,2.0
112002,516.0,3.0
100022,807.0,1.0
378546,62.0,4.0
040026,345.0,3.0
740001,269.0,4.0
688888,515.0,3.0
399011,43.0,5.0
040021,58.0,4.0
161819,254.0,3.0
040020,832.0,1.0
040025,66.0,5.0
100016,195.0,4.0
161816,378.0,2.0
162907,18.0,5.0
161815,233.0,3.0
040023,117.0,4.0
100018,135.0,4.0
161818,388.0,3.0
040022,142.0,4.0
100032,59.0,4.0
166019,242.0,4.0
166016,338.0,2.0
166012,361.0,2.0
580009,130.0,4.0
166020,435.0,3.0
040037,14.0,5.0
580005,231.0,4.0
580006,569.0,3.0
487021,603.0,2.0
580007,702.0,2.0
580008,138.0,4.0
580001,706.0,2.0
580002,570.0,3.0
160719,291.0,2.0
580003,770.0,2.0
100026,4.0,5.0
040036,16.0,5.0
160716,296.0,2.0
040035,118.0,4.0
160718,339.0,3.0
100029,176.0,4.0
160717,411.0,1.0
160505,32.0,5.0
261001,459.0,2.0
261002,317.0,3.0
040007,868.0,1.0
420102,193.0,3.0
040005,128.0,4.0
040004,188.0,4.0
420108,450.0,2.0
040009,475.0,2.0
040008,174.0,4.0
377240,410.0,3.0
040002,216.0,3.0
040001,379.0,3.0
161823,311.0,2.0
161822,360.0,2.0
110037,341.0,3.0
161824,41.0,5.0
110038,278.0,3.0
110035,231.0,3.0
110036,390.0,2.0
161821,363.0,2.0
110033,191.0,3.0
161820,305.0,2.0
040018,60.0,4.0
040016,109.0,4.0
040015,175.0,4.0
762001,226.0,4.0
040019,318.0,3.0
582202,414.0,2.0
040010,447.0,2.0
582201,476.0,2.0
399001,117.0,4.0
161826,262.0,3.0
040013,217.0,3.0
040012,252.0,3.0
040011,100.0,4.0
000212,78.0,4.0
160128,480.0,1.0
590006,754.0,2.0
162307,413.0,1.0
160129,479.0,1.0
590007,10.0,5.0
161217,155.0,3.0
263001,176.0,3.0
100060,827.0,1.0
166905,478.0,1.0
100061,31.0,5.0
162308,322.0,2.0
166904,378.0,2.0
590005,88.0,5.0
161219,221.0,3.0
166903,267.0,3.0
160124,372.0,2.0
000216,286.0,3.0
166902,477.0,2.0
160125,80.0,4.0
161213,86.0,4.0
377016,264.0,3.0
510330,375.0,2.0
161216,290.0,2.0
590008,71.0,5.0
000213,88.0,4.0
590009,186.0,3.0
100066,365.0,2.0
160127,871.0,1.0
161210,333.0,2.0
161693,256.0,3.0
160121,332.0,2.0
000219,870.0,1.0
160123,371.0,2.0
161211,248.0,3.0
000217,396.0,1.0
590002,376.0,3.0
590003,359.0,3.0
590001,316.0,3.0
183001,161.0,3.0
100056,119.0,4.0
100058,261.0,3.0
377020,486.0,3.0
165807,245.0,3.0
161207,387.0,1.0
000200,50.0,5.0
165806,109.0,4.0
100072,183.0,3.0
160119,19.0,5.0
100073,481.0,1.0
000209,816.0,1.0
000208,33.0,5.0
000207,26.0,5.0
100068,416.0,2.0
377010,461.0,3.0
000238,75.0,4.0
163415,38.0,5.0
000237,65.0,4.0
510110,219.0,3.0
000236,97.0,4.0
000235,38.0,5.0
163412,29.0,5.0
531009,247.0,3.0
100035,84.0,4.0
100036,64.0,4.0
100037,82.0,4.0
000241,193.0,4.0
100038,163.0,3.0
100039,263.0,4.0
163409,1.0,5.0
100050,359.0,2.0
163406,99.0,4.0
100051,150.0,4.0
163407,79.0,4.0
000220,482.0,3.0
000226,76.0,4.0
100053,52.0,4.0
000225,63.0,4.0
163402,67.0,4.0
100055,330.0,2.0
590010,242.0,3.0
531021,412.0,2.0
485014,441.0,2.0
519156,873.0,1.0
519153,227.0,3.0
531020,254.0,3.0
485019,358.0,3.0
160130,142.0,3.0
519152,305.0,3.0
206007,576.0,3.0
519150,10.0,5.0
206006,246.0,3.0
206005,130.0,4.0
206004,202.0,3.0
206003,177.0,3.0
206002,680.0,2.0
206001,162.0,4.0
150103,527.0,3.0
710001,304.0,3.0
710002,608.0,2.0
510130,209.0,3.0
519188,343.0,3.0
519189,453.0,2.0
519186,413.0,2.0
485005,329.0,3.0
519187,380.0,2.0
206009,272.0,4.0
485007,120.0,4.0
206008,426.0,2.0
519185,579.0,3.0
206018,284.0,3.0
519183,328.0,3.0
686868,309.0,3.0
519180,416.0,1.0
206015,264.0,3.0
686869,275.0,3.0
519181,327.0,3.0
020019,487.0,1.0
485011,443.0,2.0
020018,338.0,3.0
206012,610.0,2.0
206011,399.0,1.0
206010,232.0,3.0
020015,187.0,4.0
020012,144.0,4.0
162509,102.0,4.0
020011,420.0,1.0
020010,191.0,4.0
163824,190.0,3.0
510120,160.0,3.0
163822,358.0,3.0
160311,51.0,4.0
511210,419.0,1.0
160314,55.0,4.0
163821,310.0,2.0
253010,45.0,5.0
020009,131.0,4.0
020005,718.0,2.0
020003,668.0,2.0
020002,127.0,4.0
020001,52.0,5.0
160106,65.0,4.0
510150,148.0,3.0
164702,403.0,2.0
160105,238.0,3.0
164701,321.0,2.0
660015,275.0,4.0
660012,50.0,5.0
660011,22.0,5.0
660014,404.0,1.0
660013,279.0,3.0
380005,391.0,2.0
380006,490.0,1.0
020036,397.0,1.0
020035,418.0,1.0
380009,250.0,3.0
020034,488.0,1.0
020033,255.0,3.0
241001,251.0,3.0
162511,335.0,2.0
162510,21.0,5.0
660010,643.0,2.0
720002,496.0,1.0
720001,510.0,3.0
720003,151.0,4.0
660005,55.0,5.0
660004,806.0,1.0
379010,494.0,3.0
660006,636.0,2.0
660001,765.0,2.0
519190,143.0,4.0
660003,322.0,3.0
020028,434.0,2.0
660002,495.0,1.0
020027,376.0,2.0
020026,61.0,5.0
660009,246.0,3.0
020023,380.0,3.0
660008,272.0,3.0
020021,153.0,3.0
020020,494.0,1.0
000057,299.0,3.0
519669,294.0,3.0
000056,673.0,2.0
128112,178.0,3.0
519667,498.0,1.0
164208,108.0,4.0
519668,247.0,4.0
164205,305.0,3.0
164206,178.0,3.0
519666,363.0,2.0
000059,136.0,4.0
519663,92.0,4.0
519661,74.0,4.0
519662,86.0,4.0
163110,15.0,5.0
519660,61.0,4.0
163111,421.0,1.0
310398,146.0,3.0
610103,131.0,4.0
690009,580.0,3.0
690008,165.0,3.0
690007,620.0,2.0
690006,327.0,3.0
690005,532.0,3.0
000061,169.0,4.0
690004,877.0,1.0
000060,351.0,2.0
690003,825.0,1.0
690002,500.0,1.0
690001,142.0,4.0
002001,288.0,4.0
000065,876.0,1.0
000064,72.0,4.0
000063,794.0,2.0
000062,444.0,3.0
000047,24.0,5.0
000046,185.0,3.0
000045,159.0,4.0
163109,125.0,4.0
000044,88.0,4.0
540012,105.0,4.0
000049,205.0,3.0
000048,34.0,5.0
165520,374.0,2.0
162010,35.0,5.0
167701,270.0,3.0
000050,499.0,1.0
000054,200.0,3.0
690011,536.0,3.0
000053,128.0,4.0
000052,404.0,2.0
000051,393.0,1.0
540005,85.0,4.0
290005,291.0,3.0
000079,102.0,4.0
290006,160.0,4.0
540006,502.0,3.0
000078,94.0,4.0
290007,201.0,3.0
540007,558.0,3.0
000077,68.0,4.0
540008,422.0,3.0
290008,495.0,3.0
540001,353.0,3.0
540002,374.0,3.0
290002,845.0,1.0
290003,325.0,3.0
540003,655.0,2.0
510630,280.0,3.0
540004,595.0,3.0
290004,662.0,2.0
519688,743.0,2.0
519685,113.0,4.0
519686,283.0,3.0
519683,108.0,4.0
253021,174.0,3.0
165313,226.0,3.0
253020,213.0,3.0
166401,392.0,1.0
165312,384.0,2.0
165311,367.0,2.0
540009,796.0,2.0
519682,274.0,3.0
165310,459.0,3.0
483003,499.0,3.0
519680,410.0,2.0
310378,103.0,4.0
310379,122.0,4.0
000083,42.0,5.0
002021,300.0,3.0
000082,879.0,1.0
000081,190.0,3.0
540010,547.0,3.0
000080,208.0,3.0
290009,119.0,4.0
000087,388.0,1.0
000086,67.0,4.0
000085,71.0,4.0
000084,54.0,4.0
000069,372.0,2.0
000068,129.0,4.0
000067,134.0,4.0
165309,376.0,2.0
519678,324.0,3.0
290012,818.0,1.0
519679,140.0,4.0
519676,25.0,5.0
290014,650.0,2.0
253030,393.0,2.0
519674,227.0,4.0
519672,571.0,3.0
290010,293.0,2.0
290011,91.0,4.0
519670,317.0,3.0
519671,156.0,3.0
310388,28.0,5.0
000071,341.0,2.0
000070,366.0,2.0
002011,148.0,4.0
000076,228.0,3.0
000075,298.0,2.0
000074,59.0,4.0
000073,449.0,3.0
000014,291.0,3.0
460108,324.0,3.0
288102,419.0,2.0
000253,80.0,4.0
000011,306.0,3.0
510650,252.0,3.0
000017,39.0,5.0
000259,467.0,3.0
000258,436.0,2.0
000016,508.0,1.0
510410,106.0,4.0
000257,506.0,1.0
000015,507.0,1.0
530020,505.0,1.0
530021,504.0,1.0
530019,101.0,4.0
530017,455.0,2.0
530018,182.0,3.0
310358,143.0,4.0
530015,383.0,2.0
530016,113.0,4.0
000021,546.0,3.0
000020,820.0,1.0
000003,49.0,5.0
000245,70.0,4.0
000244,60.0,4.0
000001,414.0,3.0
000242,198.0,4.0
162215,323.0,2.0
000007,510.0,1.0
162214,593.0,3.0
000247,132.0,4.0
000005,509.0,1.0
510880,138.0,4.0
519698,498.0,3.0
000004,46.0,5.0
000246,112.0,4.0
162216,9.0,5.0
519696,198.0,3.0
162211,582.0,3.0
162210,157.0,4.0
519697,274.0,4.0
163302,201.0,3.0
162213,64.0,4.0
519694,669.0,2.0
000008,28.0,5.0
162212,347.0,3.0
519692,782.0,2.0
161120,402.0,1.0
519690,881.0,1.0
310368,634.0,2.0
000252,77.0,4.0
000251,297.0,3.0
000278,675.0,2.0
165519,249.0,3.0
000033,399.0,2.0
165517,287.0,3.0
510430,92.0,4.0
162006,174.0,3.0
000039,110.0,4.0
233010,54.0,4.0
165516,131.0,4.0
519005,621.0,2.0
519008,184.0,4.0
393001,518.0,3.0
165515,370.0,2.0
233011,844.0,1.0
233012,5.0,5.0
519007,666.0,2.0
165513,204.0,3.0
519002,880.0,1.0
165512,36.0,5.0
530001,248.0,4.0
519001,522.0,3.0
700003,829.0,1.0
700006,285.0,3.0
165511,4.0,5.0
700005,417.0,2.0
519003,398.0,3.0
165510,312.0,2.0
253061,411.0,2.0
700002,425.0,1.0
253060,377.0,2.0
700001,267.0,4.0
233005,18.0,5.0
000043,90.0,4.0
233006,565.0,3.0
000042,116.0,4.0
233007,357.0,3.0
000041,162.0,3.0
233008,821.0,1.0
233009,11.0,5.0
000025,229.0,3.0
000267,293.0,3.0
165509,225.0,3.0
000024,433.0,2.0
481017,625.0,2.0
511990,139.0,4.0
000023,403.0,1.0
165508,307.0,2.0
000022,381.0,2.0
000264,882.0,1.0
000029,578.0,3.0
510660,285.0,3.0
000027,248.0,3.0
000026,240.0,3.0
000268,315.0,3.0
233001,349.0,3.0
510420,181.0,3.0
255010,685.0,2.0
530011,760.0,2.0
530012,509.0,3.0
481010,172.0,4.0
530010,85.0,4.0
481012,194.0,3.0
481013,545.0,3.0
481015,884.0,1.0
530008,415.0,2.0
530009,236.0,3.0
530006,287.0,4.0
530005,218.0,4.0
530003,116.0,4.0
000032,386.0,2.0
000031,732.0,2.0
395001,161.0,4.0
159931,123.0,4.0
481006,764.0,2.0
